武汉东湖学院,3.9779999999999998,"约克大学
University of York",申请成功
厦门大学,3.19,"伦敦大学国王学院
King’s College London",申请失败
南京农业大学,4.0,"曼彻斯特大学
The University of Manchester",申请成功
西华师范大学,3.5150000000000006,"卡迪夫大学
Cardiff University",申请失败
沈阳建筑大学,4.0,"利兹大学
University of Leeds",申请成功
湖北经济学院,3.5299999999999994,"东英吉利大学
University of East Anglia",申请成功
华东理工大学,3.68,"谢菲尔德大学
The University of Sheffield",申请成功
威海常春藤国际学校,3.57,"贝尔法斯特女王大学
Queen＇s University Belfast",申请失败
北京物资学院,4.0,"格拉斯哥大学
University of Glasgow",申请失败
西南财经大学,2.5,"基尔大学
Keele University",申请成功
天津外国语大学滨海外事学院,3.6999999999999993,"埃克塞特大学
University of Exeter",申请成功
安徽师范大学,3.5359999999999996,"谢菲尔德大学
The University of Sheffield",申请成功
苏州大学,3.2,"曼彻斯特大学
The University of Manchester",申请成功
北京理工大学珠海学院,2.85,"东英吉利大学
University of East Anglia",申请成功
集美大学诚毅学院,3.8000000000000007,"曼彻斯特大学
The University of Manchester",申请成功
中南大学,3.599,"伯明翰大学
University of Birmingham",申请成功
北京师范大学珠海分校,3.6,"伯明翰大学
University of Birmingham",申请成功
同济大学,3.22,"爱丁堡大学
The University of Edinburgh",申请失败
利物浦大学,1.5999999999999996,"曼彻斯特大学
The University of Manchester",申请失败
天津师范大学,3.8000000000000007,"莫纳什大学
Monash University",申请成功
江西财经大学,3.689,"谢菲尔德大学
The University of Sheffield",申请失败
吉林华桥外国语学院,3.43,"约克大学
University of York",申请失败
浙江工商大学,3.49,"谢菲尔德大学
The University of Sheffield",申请失败
山东建筑大学,4.0,"曼彻斯特大学
The University of Manchester",申请成功
西安科技大学高新学院,3.7540000000000013,"卡迪夫大学
Cardiff University",申请成功
复旦大学,2.86,"布里斯托大学
University of Bristol",申请失败
铜陵学院,4.0,"拉夫堡大学
Loughborough University",申请失败
福建工程学院,3.5380000000000003,"雷丁大学
University of Reading",申请成功
宁波大红鹰学院,3.3360000000000003,"利兹大学
University of Leeds",申请失败
东华大学,3.16,"赫瑞瓦特大学
Heriot-Watt University",申请成功
中央财经大学,2.9799999999999995,"纽卡斯尔大学
Newcastle University",申请成功
华南师范大学增城学院,3.29,"肯特大学
University of Kent",申请成功
北京理工大学,3.8900000000000006,"约克大学
University of York",申请失败
大连海事大学,2.8439999999999994,"利兹大学
University of Leeds",申请成功
北京理工大学珠海学院,2.85,"肯特大学
University of Kent",申请成功
牛津布鲁克斯大学,2.2,"萨里大学
University of Surrey",申请失败
西南大学,3.47,"曼彻斯特大学
The University of Manchester",申请失败
西南财经大学,3.4019999999999992,"拉夫堡大学
Loughborough University",申请成功
成均馆大学,3.8000000000000007,"曼彻斯特大学
The University of Manchester",申请失败
上海对外经贸大学,3.5999999999999996,"卡迪夫大学
Cardiff University",申请成功
华南农业大学珠江学院,4.0,"布里斯托大学
University of Bristol",申请成功
中南林业科技大学,3.08,"伦敦大学玛丽皇后学院
Queen Mary, University of London",申请成功
中南林业科技大学涉外学院,3.59,"利兹大学
University of Leeds",申请失败
广东外语外贸大学,3.55,"杜伦大学
Durham University",申请成功
集美大学诚毅学院,3.8000000000000007,"纽卡斯尔大学
Newcastle University",申请成功
深圳大学,3.39,"曼彻斯特大学
The University of Manchester",申请成功
天津商业大学,4.0,"格拉斯哥大学
University of Glasgow",申请失败
暨南大学,3.29,"伦敦大学国王学院
King’s College London",申请失败
南开大学,3.3621999999999996,"兰卡斯特大学
Lancaster University",申请失败
中国农业大学,3.28,"萨塞克斯大学
University of Sussex",申请成功
北京师范大学-香港浸会大学联合国际学院,2.62,"新南威尔士大学
University of New South Wales",申请成功
谢菲尔德大学,2.1,"利兹大学
University of Leeds",申请失败
中央兰开夏大学,2.656999999999999,"利兹大学
University of Leeds",申请成功
深圳大学,2.71,"萨塞克斯大学
University of Sussex",申请成功
天津工业大学,4.0,"布里斯托大学
University of Bristol",申请失败
北京师范大学-香港浸会大学联合国际学院,2.62,"墨尔本大学
The University of Melbourne",申请失败
利物浦大学,1.5,"爱丁堡大学
The University of Edinburgh",申请成功
悉尼大学,1.2859999999999996,"曼彻斯特大学
The University of Manchester",申请失败
南京审计学院,3.5,"东英吉利大学
University of East Anglia",申请成功
信阳师范学院,3.378,"利物浦大学
University of Liverpool",申请成功
江苏大学,3.742000000000001,"利兹大学
University of Leeds",申请失败
上海政法学院,3.39,"曼彻斯特大学
The University of Manchester",申请成功
华中科技大学,3.8930000000000007,"伦敦大学国王学院
King’s College London",申请失败
同济大学,2.92,"伯明翰大学
University of Birmingham",申请失败
福建师范大学,3.1500000000000004,"谢菲尔德大学
The University of Sheffield",申请失败
澳洲翻译研究所,1.1600000000000001,"米德塞克斯大学
Middlesex University London",申请成功
广东财经大学,2.45,"萨塞克斯大学
University of Sussex",申请失败
Shenzhen University,3.2,"谢菲尔德大学
The University of Sheffield",申请失败
浙江农林大学,3.51,"澳大利亚国立大学
The Australian National University",申请成功
班戈大学,2.9299999999999997,"伦敦大学国王学院
King’s College London",申请成功
Community College of City University,2.75,"约克大学
University of York",申请失败
南京审计学院,3.9000000000000004,"埃克塞特大学
University of Exeter",申请成功
都柏林格里菲斯学院,4.0,"谢菲尔德大学
The University of Sheffield",申请失败
南京大学金陵学院,3.9000000000000004,"拉夫堡大学
Loughborough University",申请成功
上海洋泾中学剑桥国际中心,3.0,"利物浦大学
University of Liverpool",申请成功
南京审计学院,4.0,"新南威尔士大学
University of New South Wales",申请成功
江南大学,3.391,"悉尼大学
The University of Sydney",申请成功
安徽大学江淮学院,3.2,"肯特大学
University of Kent",申请成功
哈尔滨商业大学,3.3340000000000005,"贝尔法斯特女王大学
Queen＇s University Belfast",申请成功
河海大学,3.05,"谢菲尔德大学
The University of Sheffield",申请成功
University of Reading,2.55,"伦敦大学国王学院
King’s College London",申请成功
爱荷华大学,3.18,"东英吉利大学
University of East Anglia",申请成功
北京化工大学,3.8000000000000007,"利兹大学
University of Leeds",申请成功
北京师范大学-香港浸会大学联合国际学院,2.48,"斯特拉斯克莱德大学
University of Strathclyde",申请成功
聊城大学,3.8,"约克大学
University of York",申请成功
南京林业大学,4.0,"格拉斯哥大学
University of Glasgow",申请成功
南京财经大学,3.436,"纽卡斯尔大学
Newcastle University",申请成功
吉林华桥外国语学院,2.69,"谢菲尔德大学
The University of Sheffield",申请成功
北京理工大学,3.8970000000000002,"南安普顿大学
University of Southampton",申请失败
中山大学,3.1,"澳大利亚国立大学
The Australian National University",申请成功
天津大学仁爱学院,4.0,"墨尔本皇家理工大学
RMIT University",申请成功
Sun Yat-sen University,3.0,"谢菲尔德大学
The University of Sheffield",申请成功
北京师范大学珠海分校,3.0,"利兹大学
University of Leeds",申请失败
中南大学,3.3489999999999993,"悉尼大学
The University of Sydney",申请成功
西安外国语大学,2.89,"东英吉利大学
University of East Anglia",申请成功
上海建桥学院,3.17,"利兹大学
University of Leeds",申请成功
北京师范大学珠海分校,3.8000000000000007,"伯明翰城市大学
Birmingham City University",申请成功
南开大学滨海学院,4.0,"曼彻斯特大学
The University of Manchester",申请成功
天津师范大学,3.8000000000000007,"墨尔本大学
The University of Melbourne",申请失败
德蒙特福德大学,4.0,"伦敦大学国王学院
King’s College London",申请失败
澳门科技大学,3.14,"拉夫堡大学
Loughborough University",申请成功
西安邮电大学,3.523999999999999,"谢菲尔德大学
The University of Sheffield",申请失败
深圳大学,3.18,"伦敦大学国王学院
King’s College London",申请失败
上海财经大学,2.03,"拉夫堡大学
Loughborough University",申请失败
中山大学,3.2,"纽卡斯尔大学
Newcastle University",申请成功
NANJING NORMAL UNIVERSITY,4.0,"曼彻斯特大学
The University of Manchester",申请失败
安徽合肥服装学校,4.0,"怀卡托大学
The University of Waikato",申请成功
东北大学,3.0,"墨尔本大学
The University of Melbourne",申请成功
西华大学,3.2,"新南威尔士大学
University of New South Wales",申请成功
广东财经大学,3.28,"莫纳什大学
Monash University",申请成功
宁波诺丁汉大学,1.5999999999999996,"曼彻斯特大学
The University of Manchester",申请失败
考文垂大学,2.3,"伯明翰大学
University of Birmingham",申请成功
广州大学,2.94,"伯明翰大学
University of Birmingham",申请失败
湖南工业大学,4.0,"利兹大学
University of Leeds",申请成功
西南交通大学,3.2,"东英吉利大学
University of East Anglia",申请成功
南京航空航天大学Nanjing University of Aeronautics and Astronautics,3.8,"曼彻斯特大学
The University of Manchester",申请失败
西南财经大学,3.3,"利兹大学
University of Leeds",申请成功
东北林业大学,4.0,"墨尔本皇家理工大学
RMIT University",申请成功
北京理工大学,3.5,"利兹大学
University of Leeds",申请失败
四川大学,3.65,"曼彻斯特大学
The University of Manchester",申请失败
The University of Liverpool,3.0,"墨尔本大学
The University of Melbourne",申请成功
埃克塞特大学,4.0,"格拉斯哥大学
University of Glasgow",申请成功
Pilot Point High School,4.0,"南澳政府中学
SA Department of Education",申请成功
上海大学,3.14,"爱丁堡大学
The University of Edinburgh",申请失败
华南师范大学,3.02,"墨尔本皇家理工大学
RMIT University",申请成功
山东财经大学,2.85,"利兹大学
University of Leeds",申请失败
南京信息工程大学,3.1879999999999997,"曼彻斯特大学
The University of Manchester",申请成功
中央民族大学,3.5599999999999987,"布里斯托大学
University of Bristol",申请成功
上海工程技术大学,3.3,"贝尔法斯特女王大学
Queen＇s University Belfast",申请成功
Beijing Jiaotong University,3.12,"曼彻斯特大学
The University of Manchester",申请成功
西南大学,3.13,"杜伦大学
Durham University",申请失败
西安外国语大学,3.56,"拉夫堡大学
Loughborough University",申请成功
北京航空航天大学,4.0,"伦敦大学国王学院
King’s College London",申请成功
上海商学院,4.0,"纽卡斯尔大学
Newcastle University",申请成功
辽宁师范大学,3.4099999999999993,"新南威尔士大学
University of New South Wales",申请失败
西北大学现代学院,3.5999999999999996,"卡迪夫大学
Cardiff University",申请成功
长春工程学院,3.2,"拉夫堡大学
Loughborough University",申请失败
北京服装学院,4.0,"利兹大学
University of Leeds",申请失败
广东外语外贸大学,3.55,"约克大学
University of York",申请成功
北京师范大学珠海分校,3.0,"卡迪夫大学
Cardiff University",申请成功
厦门大学,4.0,"巴斯大学
University of Bath",申请成功
四川大学锦江学院,3.645999999999999,"萨塞克斯大学
University of Sussex",申请成功
浙江大学,4.0,"爱丁堡大学
The University of Edinburgh",申请成功
湖南商学院,3.3499999999999996,"东英吉利大学
University of East Anglia",申请成功
北京师范大学-香港浸会大学联合国际学院,3.26,"昆士兰大学
The University of Queensland",申请成功
四川音乐学院,3.5749999999999993,"曼彻斯特大学
The University of Manchester",申请失败
堪萨斯大学,3.6,"伦敦大学国王学院
King’s College London",申请成功
北京第二外国语学院,4.0,"朴茨茅斯大学
University of Portsmouth",申请成功
中国传媒大学,3.54,"曼彻斯特大学
The University of Manchester",申请成功
哈尔滨工业大学,3.1,"萨里大学
University of Surrey",申请成功
Dongbei University of Finance and Economics,4.0,"布里斯托大学
University of Bristol",申请成功
山西财经大学,3.5,"谢菲尔德大学
The University of Sheffield",申请失败
昌吉学院,4.0,"谢菲尔德大学
The University of Sheffield",申请失败
深圳大学,3.29,"爱丁堡大学
The University of Edinburgh",申请失败
海南大学,2.96,"拉夫堡大学
Loughborough University",申请成功
西安财经学院行知学院,3.5,"利兹大学
University of Leeds",申请失败
埃塞克斯大学,2.1,"伦敦大学玛丽皇后学院
Queen Mary, University of London",申请成功
Shanghai University of Electric Power,2.790000000000001,"布鲁内尔大学
Brunel University London",申请失败
南京林业大学,4.0,"南安普顿大学
University of Southampton",申请成功
深圳大学,2.89,"拉夫堡大学
Loughborough University",申请失败
苏州大学文正学院,3.809000000000001,"卡迪夫大学
Cardiff University",申请成功
南京中医药大学翰林学院,3.1129999999999995,"曼彻斯特大学
The University of Manchester",申请失败
利物浦大学,1.7000000000000002,"爱丁堡大学
The University of Edinburgh",申请成功
四川外国语大学,3.02,"拉夫堡大学
Loughborough University",申请失败
山东大学,3.287000000000001,"曼彻斯特大学
The University of Manchester",申请成功
上海外国语大学贤达经济人文学院,3.15,"利兹大学
University of Leeds",申请成功
中国药科大学,3.9299999999999997,"曼彻斯特大学
The University of Manchester",申请失败
河南大学,3.02,"谢菲尔德大学
The University of Sheffield",申请失败
湖南长沙同升湖国际实验学校,4.0,"巴斯大学
University of Bath",申请失败
西安邮电大学,4.0,"南安普顿大学
University of Southampton",申请失败
安徽大学,3.6999999999999993,"曼彻斯特大学
The University of Manchester",申请成功
山东财经大学,3.1,"约克大学
University of York",申请失败
中央民族大学,3.09,"利兹大学
University of Leeds",申请成功
福州市第四中学,4.0,"西门菲莎大学
Simon Fraser University",申请成功
Northampton/北京师范大学HND,2.1,"莱斯特大学
University of Leicester",申请成功
伦敦大学,0.5999999999999996,"考文垂大学
Coventry University",申请成功
广东工业大学,3.1,"萨里大学
University of Surrey",申请成功
苏州大学,3.3,"卡迪夫大学
Cardiff University",申请成功
安徽科技学院,3.42,"雷丁大学
University of Reading",申请成功
四川农业大学,3.9000000000000004,"曼彻斯特大学
The University of Manchester",申请成功
广州大学,4.0,"谢菲尔德大学
The University of Sheffield",申请失败
深圳大学,3.5,"纽卡斯尔大学
Newcastle University",申请成功
香港城市大学,2.75,"西澳大学
The University of Western Australia",申请成功
安徽工业大学工商学院,3.958,"曼彻斯特大学
The University of Manchester",申请成功
广东工业大学Guangdong University of Technology,3.4959999999999996,"曼彻斯特大学
The University of Manchester",申请成功
太原市实验中学校,3.8209999999999997,"中央兰开夏大学
University of Central Lancashire",申请成功
林国荣创意科技大学,3.51,"考文垂大学
Coventry University",申请成功
东南大学成贤学院,3.18,"纽卡斯尔大学
Newcastle University",申请成功
利物浦大学,2.0,"曼彻斯特大学
The University of Manchester",申请成功
天津商业大学,3.27,"埃克塞特大学
University of Exeter",申请成功
北京师范大学珠海分校,3.5,"利物浦大学
University of Liverpool",申请成功
中南大学,3.311,"诺丁汉大学
The University of Nottingham",申请失败
沈阳建筑大学,3.040000000000001,"赫瑞瓦特大学
Heriot-Watt University",申请成功
广东财经大学,2.73,"曼彻斯特大学
The University of Manchester",申请失败
南京财经大学,3.6900000000000013,"赫尔大学
University of Hull",申请成功
重庆工商大学,3.801,"格拉斯哥大学
University of Glasgow",申请失败
密歇根州立大学,3.55,"布里斯托大学
University of Bristol",申请成功
长春工业大学,2.98,"斯特拉斯克莱德大学
University of Strathclyde",申请成功
上海外国语大学贤达经济人文学院,3.53,"曼彻斯特大学
The University of Manchester",申请失败
宁波诺丁汉大学,2.4000000000000004,"墨尔本大学
The University of Melbourne",申请成功
华北科技学院,3.9000000000000004,"纽卡斯尔大学
Newcastle University",申请成功
中南大学,3.718,"格拉斯哥大学
University of Glasgow",申请失败
长春工业大学,3.1,"纽卡斯尔大学
Newcastle University",申请成功
苏州科技大学,3.831999999999999,"利物浦大学
University of Liverpool",申请失败
中国药科大学,3.2,"利兹大学
University of Leeds",申请成功
东莞理工学院城市学院,2.79,"萨塞克斯大学
University of Sussex",申请失败
北京师范大学珠海分校,3.6999999999999993,"利物浦大学
University of Liverpool",申请成功
埃塞克斯大学,2.1,"阿斯顿大学
Aston University",申请成功
浙江工商大学,3.49,"格拉斯哥大学
University of Glasgow",申请成功
湖南大学,3.3900000000000006,"布里斯托大学
University of Bristol",申请成功
暨南大学,4.0,"卡迪夫大学
Cardiff University",申请成功
中山大学,3.7,"杜伦大学
Durham University",申请成功
广西国际商务职业技术学院,3.5,"雷丁大学
University of Reading",申请成功
云南财经大学,3.59,"纽卡斯尔大学
Newcastle University",申请成功
天津商业大学,3.5,"悉尼大学
The University of Sydney",申请失败
长安大学,3.4000000000000004,"南安普顿大学
University of Southampton",申请成功
普渡大学,3.74,"曼彻斯特大学
The University of Manchester",申请成功
山西大学,3.9000000000000004,"格拉斯哥大学
University of Glasgow",申请失败
湖南商学院,2.81,"诺丁汉大学
The University of Nottingham",申请成功
上海外国语大学贤达经济人文学院,3.620000000000001,"纽卡斯尔大学
Newcastle University",申请成功
对外经贸大学,3.0999999999999996,"伦敦大学玛丽皇后学院
Queen Mary, University of London",申请成功
南京财经大学,3.559000000000001,"格拉斯哥大学
University of Glasgow",申请成功
华南农业大学,3.35,"伦敦大学国王学院
King’s College London",申请失败
山东财经大学,3.2540000000000004,"利物浦大学
University of Liverpool",申请成功
北京师范大学珠海分校,3.5,"卡迪夫大学
Cardiff University",申请成功
广西民族大学,3.3499999999999996,"布鲁内尔大学
Brunel University London",申请成功
四川农业大学,3.8000000000000007,"东英吉利大学
University of East Anglia",申请成功
南京财经大学,3.8209999999999997,"利兹大学
University of Leeds",申请成功
云南大学Yunnan University,3.1,"南安普顿大学
University of Southampton",申请成功
厦门大学,3.8499999999999996,"曼彻斯特大学
The University of Manchester",申请成功
三峡大学,3.0999999999999996,"悉尼科技大学
University of Technology, Sydney",申请成功
山西财经大学,4.0,"麦考瑞大学
Macquarie University",申请成功
上海外国语大学贤达经济人文学院,3.620000000000001,"谢菲尔德大学
The University of Sheffield",申请失败
广州大学,3.48,"约克大学
University of York",申请失败
西安外国语大学,3.29,"伦敦大学皇家霍洛威学院
Royal Holloway, University of London",申请成功
内蒙古农业大学,3.18,"利兹大学
University of Leeds",申请成功
山西大同大学,3.5999999999999996,"南安普顿大学
University of Southampton",申请失败
天津大学,2.9,"克兰菲尔德大学
Cranfield University",申请成功
Michigan State University,3.6206,"伦敦大学国王学院
King’s College London",申请失败
河南大学,3.5999999999999996,"爱丁堡大学
The University of Edinburgh",申请失败
南京邮电大学,3.13,"利兹大学
University of Leeds",申请成功
广东工业大学,2.8,"曼彻斯特大学
The University of Manchester",申请成功
中国传媒大学,3.9000000000000004,"曼彻斯特大学
The University of Manchester",申请失败
北京市第三十五中学,3.6639999999999997,"格拉斯哥大学
University of Glasgow",申请成功
澳门科技大学,2.73,"埃塞克斯大学
University of Essex",申请成功
河北大学,3.6999999999999993,"拉夫堡大学
Loughborough University",申请成功
天津师范大学,3.3072999999999997,"利兹大学
University of Leeds",申请成功
云南财经大学,4.0,"格拉斯哥大学
University of Glasgow",申请失败
沈阳师范大学,3.7270000000000003,"利兹大学
University of Leeds",申请成功
浙江大学,4.0,"爱丁堡大学
The University of Edinburgh",申请失败
河北师范大学,4.0,"莱斯特大学
University of Leicester",申请成功
清华大学,4.0,"考文垂大学
Coventry University",申请成功
阿斯隆理工学院,2.9799999999999995,"布里斯托大学
University of Bristol",申请失败
西北师范大学附属中学,3.8,"怀卡托大学
The University of Waikato",申请成功
武汉理工大学,4.0,"克兰菲尔德大学
Cranfield University",申请失败
对外经济贸易大学,3.9000000000000004,"布里斯托大学
University of Bristol",申请失败
利物浦大学,0.7999999999999998,"伦敦大学皇家霍洛威学院
Royal Holloway, University of London",申请成功
西南大学,3.52,"利物浦大学
University of Liverpool",申请失败
广东海洋大学,3.02,"阿伯丁大学
The University of Aberdeen",申请成功
广东外语外贸大学,3.03,"埃克塞特大学
University of Exeter",申请失败
中国政法大学,3.9000000000000004,"杜伦大学
Durham University",申请成功
Anda Tianjiabing Senior Middle School,4.0,"伦敦大学国王学院
King’s College London",申请成功
南京邮电大学,3.665000000000001,"曼彻斯特大学
The University of Manchester",申请成功
陕西科技大学镐京学院,3.7699999999999996,"萨里大学
University of Surrey",申请失败
山东工商学院,3.9000000000000004,"曼彻斯特大学
The University of Manchester",申请成功
浙江大学,1.0,"卡迪夫大学
Cardiff University",申请成功
天津师范大学,3.5999999999999996,"纽卡斯尔大学
Newcastle University",申请成功
University of Liverpool,2.925,"曼彻斯特大学
The University of Manchester",申请成功
南京师范大学中北学院,3.937999999999999,"伯明翰大学
University of Birmingham",申请成功
上海财经大学,2.74,"曼彻斯特大学
The University of Manchester",申请失败
山东大学,3.731,"伦敦大学国王学院
King’s College London",申请失败
厦门大学,3.0,"埃克塞特大学
University of Exeter",申请失败
湖北经济学院,3.8000000000000007,"利兹大学
University of Leeds",申请失败
华南师范大学,3.17,"南安普顿大学
University of Southampton",申请失败
山东工商学院,3.3,"利物浦大学
University of Liverpool",申请失败
南京工业大学,3.8000000000000007,"曼彻斯特大学
The University of Manchester",申请成功
广西财经学院,3.6110000000000007,"雷丁大学
University of Reading",申请失败
上海视觉艺术学院,3.21,"南安普顿大学
University of Southampton",申请失败
武汉大学,2.31,"雷丁大学
University of Reading",申请失败
University of Wales,2.2,"莱斯特大学
University of Leicester",申请成功
海南大学,4.0,"伦敦大学玛丽皇后学院
Queen Mary, University of London",申请成功
长江大学,3.39,"阿伯丁大学
The University of Aberdeen",申请成功
兰卡斯特大学,1.0600000000000005,"曼彻斯特大学
The University of Manchester",申请失败
重庆工商大学派斯学院,3.620000000000001,"谢菲尔德大学
The University of Sheffield",申请失败
中南林业科技大学,2.54,"考文垂大学
Coventry University",申请成功
西北工业大学,3.9000000000000004,"格拉斯哥大学
University of Glasgow",申请成功
湖南涉外经济学院,4.0,"利物浦大学
University of Liverpool",申请成功
俄勒冈大学,3.29,"谢菲尔德大学
The University of Sheffield",申请失败
广州中医药大学,3.21,"利兹大学
University of Leeds",申请失败
广东财经大学,2.97,"南安普顿大学
University of Southampton",申请失败
华东政法大学,3.76,"杜伦大学
Durham University",申请成功
四川音乐学院,3.0,"谢菲尔德哈勒姆大学
Sheffield Hallam University",申请成功
Dongbei University of Finance and Economics,4.0,"布里斯托大学
University of Bristol",申请成功
杭州师范大学钱江学院,3.5340000000000007,"利兹大学
University of Leeds",申请失败
湖北经济学院,3.8000000000000007,"悉尼大学
The University of Sydney",申请成功
上海视觉艺术学院,3.21,"兰卡斯特大学
Lancaster University",申请失败
天津工程职业技术学院,2.5999999999999996,"贝尔法斯特女王大学
Queen＇s University Belfast",申请失败
诺丁汉大学,1.0999999999999996,"纽卡斯尔大学
Newcastle University",申请成功
南京工程学院,4.0,"利兹大学
University of Leeds",申请失败
University of Science and Technology Beijing,3.3099999999999996,"利兹大学
University of Leeds",申请失败
利物浦大学,1.7690000000000001,"莱斯特大学
University of Leicester",申请成功
中国农业大学,3.76,"伦敦大学国王学院
King’s College London",申请失败
中国人民公安大学,4.0,"谢菲尔德大学
The University of Sheffield",申请失败
浙江农林大学,3.77,"曼彻斯特大学
The University of Manchester",申请成功
云南财经大学,4.0,"卡迪夫大学
Cardiff University",申请成功
上海第二工业大学,3.3499999999999996,"莫纳什大学
Monash University",申请成功
江苏第二师范学院,3.6500000000000004,"南安普顿大学
University of Southampton",申请成功
中国传媒大学南广学院,4.0,"萨里大学
University of Surrey",申请成功
北京工业大学,2.81,"伦敦大学玛丽皇后学院
Queen Mary, University of London",申请成功
华东理工大学,3.6999999999999993,"约克大学
University of York",申请成功
北京大学,3.43,"曼彻斯特大学
The University of Manchester",申请成功
南昌大学,3.8200000000000003,"利兹大学
University of Leeds",申请成功
华南农业大学,2.2,"卡迪夫大学
Cardiff University",申请成功
华南农业大学,3.962999999999999,"兰卡斯特大学
Lancaster University",申请失败
铜陵学院,4.0,"拉夫堡大学
Loughborough University",申请成功
深圳大学,2.73,"纽卡斯尔大学
Newcastle University",申请成功
朴次茅斯大学,2.1,"伯明翰大学
University of Birmingham",申请成功
中国计量大学,2.97,"谢菲尔德大学
The University of Sheffield",申请成功
湖南工业大学科技学院,3.322,"卡迪夫大学
Cardiff University",申请成功
浙江传媒学院,3.529,"纽卡斯尔大学
Newcastle University",申请成功
四川大学,2.62,"利兹大学
University of Leeds",申请失败
利物浦大学,1.5999999999999996,"曼彻斯特大学
The University of Manchester",申请失败
广东外语外贸大学,3.2,"南安普顿大学
University of Southampton",申请成功
四川农业大学,3.535,"利兹大学
University of Leeds",申请失败
东北大学,3.5650000000000013,"墨尔本皇家理工大学
RMIT University",申请失败
暨南大学,2.81,"纽卡斯尔大学
Newcastle University",申请成功
考文垂大学,2.1,"伦敦大学国王学院
King’s College London",申请失败
华南理工大学,3.23,"谢菲尔德大学
The University of Sheffield",申请成功
广西师范大学,3.5,"曼彻斯特大学
The University of Manchester",申请失败
北京工商大学,3.38,"伦敦大学玛丽皇后学院
Queen Mary, University of London",申请失败
仲恺农业工程学院,3.19,"萨里大学
University of Surrey",申请成功
DePaul University,3.84,"伦敦大学国王学院
King’s College London",申请成功
浙江工商大学,4.0,"伦敦大学国王学院
King’s College London",申请失败
吉林大学,3.0,"谢菲尔德大学
The University of Sheffield",申请失败
石家庄学院,3.48,"南安普顿大学
University of Southampton",申请失败
南京财经大学红山学Red Hill College of Nanjing University of Finance and Economics,2.99,"利兹大学
University of Leeds",申请失败
东北财经大学,3.32,"布里斯托大学
University of Bristol",申请成功
华南理工大学广州学院,3.5999999999999996,"考文垂大学
Coventry University",申请成功
四川农业大学,3.23,"澳大利亚国立大学
The Australian National University",申请成功
上海理工大学,4.0,"悉尼大学
The University of Sydney",申请成功
天津财经大学,3.5199999999999996,"伦敦大学玛丽皇后学院
Queen Mary, University of London",申请成功
"Beijing Institute of Technology, Zhuhai",2.77,"曼彻斯特大学
The University of Manchester",申请失败
天津商业大学,3.9000000000000004,"布里斯托大学
University of Bristol",申请失败
广西师范学院师园学院,4.0,"谢菲尔德大学
The University of Sheffield",申请失败
中山大学,3.5,"南安普顿大学
University of Southampton",申请成功
广西师范大学,3.28,"利兹大学
University of Leeds",申请失败
天津体育学院运动与文化艺术学院,3.5,"埃塞克斯大学
University of Essex",申请成功
北京体育大学,3.8000000000000007,"曼彻斯特大学
The University of Manchester",申请失败
华南师范大学增城学院,3.5549999999999997,"纽卡斯尔大学
Newcastle University",申请成功
北京师范大学-香港浸会大学联合国际学院,2.7,"东英吉利大学
University of East Anglia",申请失败
